statement,predicted_label_id,predicted_status,confidence,
"Xin chào , tôi rất sợ. Cuộc hôn nhân của tôi đang tan vỡ và tôi không biết phải làm gì.",1,Bipolar,0.96158653,
"Tôi đã bắt đầu bằng cách tìm hiểu thêm về tình trạng của mình. Kiến thức là sức mạnh và tôi tin rằng việc hiểu rõ các vấn đề sức khỏe của mình có thể giúp tôi đưa ra những quyết định sáng suốt. Ngoài ra, tôi cam kết duy trì lối sống lành mạnh, bao gồm tập thể dục thường xuyên, chế độ ăn uống cân bằng và nghỉ ngơi đầy đủ. Bằng cách chia sẻ hành trình của mình và các chiến lược tôi áp dụng để vượt qua trở ngại, tôi hy vọng có thể truyền cảm hứng và hỗ trợ những người khác trên hành trình chăm sóc sức khỏe của chính họ.",1,Bipolar,0.72083545,
"Này , tôi hy vọng bạn ổn. Tôi muốn nói về điều gì đó mà tôi đang nghĩ gần đây. Bạn biết đấy, lẽ ra tôi nên vui mừng vì được trở lại trường học, nhưng tôi không thể rũ bỏ cảm giác sợ hãi và lòng tự trọng thấp này. Nó thực sự đang kéo tôi xuống.",2,Depression,0.5603102,
Tôi cảm thấy hối tiếc. Tôi thường thấy mình nghi ngờ giá trị của mình và nghi ngờ khả năng của mình. Giá như tôi có thể tin tưởng vào bản thân mình hơn.,4,Personality disorder,0.49437112,
"Thank you. I think for now, I just need to continue practicing these strategies consistently and reminding myself that healing takes time. Your guidance and support have been truly valuable, and I appreciate the space you've created for me to share my thoughts and emotions.",1,Bipolar,0.7731428,
"Ôi , trong tôi như có một cơn bão vậy. Cảm xúc của tôi rất năng động và tràn đầy năng lượng. Trong khoảnh khắc, tôi cảm thấy vô cùng đau buồn và rồi đột nhiên, một niềm phấn khích dâng trào trong tôi. Điều đó thật khó hiểu, nhưng nó cũng khiến tôi cảm thấy được sống.",1,Bipolar,0.4248642,
Tôi nghĩ nó sẽ củng cố mối quan hệ của chúng ta hơn nữa. Biết rằng cô ấy coi trọng ước mơ của tôi và nỗ lực hết mình để biến chúng thành hiện thực khiến tôi càng trân trọng cô ấy hơn. Nó tạo ra cảm giác tin cậy và hỗ trợ giữa chúng ta.,5,Stress,0.9891773,
"Tôi đoán trước rằng có thể sẽ khó đối mặt với những vết thương trong quá khứ và thách thức những niềm tin đã ăn sâu. Có thể có những khoảnh khắc nghi ngờ và tổn thương, nhưng tôi cam kết chấp nhận quá trình này và cho phép bản thân chữa lành. Đó là một cuộc hành trình mà tôi sẵn sàng thực hiện, bất kể nó có khó khăn đến đâu.",4,Personality disorder,0.99960595,
Tôi nghĩ nó bắt nguồn từ cảm giác trống rỗng và thiếu thốn. Tôi luôn cảm thấy mình cần của cải vật chất để cảm thấy xứng đáng hoặc mãn nguyện. Đó là một vòng luẩn quẩn vì nó không bao giờ thực sự làm tôi thỏa mãn mà chỉ làm tôi thêm rắc rối về tài chính.,5,Stress,0.48208284,
Mô tả một vấn đề tiềm ẩn khi sử dụng AI để tuyển dụng việc làm.,3,Normal,0.99991393,
"Tôi luôn thích vẽ tranh, nhưng tôi đã không cầm cọ vẽ nhiều năm rồi. Có lẽ việc quay trở lại với nó có thể giúp nâng cao lòng tự trọng của tôi. Đó là thứ khiến tôi cảm thấy sống động và cho phép tôi thể hiện bản thân mà không cần phán xét.",4,Personality disorder,0.9234239,
Tôi nghĩ phần lớn điều đó đến từ cha mẹ tôi và hệ thống giáo dục. Họ luôn nhấn mạnh tầm quan trọng của thành công trong học tập và điều đó đã ăn sâu vào tâm trí tôi. Tôi cảm thấy mình phải đáp ứng những kỳ vọng này.,4,Personality disorder,0.96326816,
"Cảm ơn! Chà, gần đây, tôi nhận thấy rằng tôi thường nghi ngờ bản thân và khả năng làm cho hôn thê của mình hạnh phúc. Nó giống như cảm giác dai dẳng rằng tôi không đủ tốt hoặc tôi có thể mất cô ấy vào một ngày nào đó.",2,Depression,0.99812347,
"Chà, tôi đã học được tầm quan trọng của việc giao tiếp rõ ràng và không vội vã thực hiện những cam kết nghiêm túc mà không hiểu rõ nhu cầu và nguyện vọng của nhau. Tôi cũng nhận ra rằng tôi cần ưu tiên hạnh phúc của bản thân và không chỉ dựa vào người khác để thỏa mãn. Đó là một cơ hội thú vị để phát triển cá nhân.",4,Personality disorder,0.99917346,
Bạn nói đúng. Tôi cần phải buông bỏ kỳ vọng tự áp đặt này để tự mình giải quyết mọi việc. Trị liệu có thể cung cấp cho tôi hướng dẫn và công cụ tôi cần để vượt qua những xu hướng phòng thủ này và tìm ra sự cân bằng lành mạnh hơn giữa công việc và cuộc sống.,4,Personality disorder,0.6772944,
"Cảm ơn. Hôm nay tôi đã trình bày rất nhiều và tôi cảm thấy một cảm giác giải thoát và bình yên. Hiện tại, tôi nghĩ điều quan trọng là tôi phải tiếp tục trân trọng những kỷ niệm, tìm kiếm hạnh phúc và nuôi dưỡng những mối quan hệ trong cuộc sống. Chữa bệnh là một hành trình liên tục và tôi biết ơn những tiến bộ mà tôi đã đạt được nhờ sự hướng dẫn và hỗ trợ của bạn.",0,Anxiety,0.99771595,
"Tôi chưa có, nhưng tôi nghĩ đó có thể là một ý tưởng hay. Sẽ rất hữu ích nếu có được góc nhìn từ bên ngoài về tình huống này và có ai đó để dựa vào trong thời gian thử thách này. Tôi không muốn cảm thấy mình đang phải gánh gánh nặng này một mình nữa.",2,Depression,0.6253052,
"Tôi muốn hiểu làm cách nào tôi có thể xây dựng khả năng phục hồi, để những áp lực bên ngoài không ảnh hưởng nhiều đến tôi. Điều quan trọng là phát triển một nền tảng vững chắc về giá trị bản thân và không dễ bị lung lay.",5,Stress,0.99962306,
Không phải lúc này. Cảm ơn bạn đã lắng nghe và hỗ trợ của bạn. Nó có ý nghĩa rất nhiều.,1,Bipolar,0.9996723,
Tôi sẽ cố gắng ghi nhớ điều đó. Thật khó để vượt qua nỗi đau này và tin rằng mọi thứ sẽ tốt hơn. Tôi cảm thấy như mình đang mắc kẹt trong vòng xoáy đau khổ không bao giờ kết thúc này.,6,Suicidal,0.5164133,
"Yes, we had a long and emotional conversation about it. But it didn't change anything. The damage was already done. I don't know how to move on from here.",6,Suicidal,0.7340111,
  I feel like I'm not good enough and constantly compare myself to others. ,3,Normal,0.99817467,
"Well, I think it's crucial for me to develop a more structured daily routine that includes defined work hours and self-care activities. Establishing a sense of stability in my life might provide a necessary foundation for recovery.",3,Normal,0.9000325,
"Tôi nghĩ tôi có thể liên hệ với các bạn cùng lớp hoặc giáo viên của mình và xin lỗi về màn trình diễn của mình. Ngoài ra, tôi có thể xin giáo viên lời khuyên để cải thiện kỹ năng nói trước công chúng của mình. Hành động mang lại cảm giác được trao quyền.",3,Normal,0.9928981,
"Chà, các đồng nghiệp của tôi dường như luôn kiểm soát được mọi thứ trong khi tôi phải vật lộn để theo kịp. Tôi cảm thấy như mình liên tục bị đánh giá và thật khó để thoát khỏi cảm giác đó. Đáp ứng thời hạn và sống theo mong đợi của sếp đã trở thành nguồn lo lắng không bao giờ nguôi đối với tôi.",5,Stress,0.99974746,
"Này , cảm ơn vì đã ở đây. Gần đây, tôi đã nộp đơn xin việc và tham dự các cuộc phỏng vấn nhưng tôi liên tục nhận được email từ chối hoặc không có phản hồi nào cả. Có vẻ như tôi đang nỗ lực hết sức nhưng lại không mang lại kết quả gì. Thật là chán nản, nhất là khi tôi tin vào khả năng của mình.",1,Bipolar,0.9989191,
"Khó quá. Tôi nghĩ cô ấy chính là người đó, bạn biết không? Chúng ta đã có tất cả những kế hoạch này cùng nhau, và bây giờ tất cả đều tan vỡ. Tôi nhớ cô ấy rất nhiều.",6,Suicidal,0.9836199,
"Khi cảm thấy choáng ngợp, tôi tìm thấy niềm an ủi khi thực hành chánh niệm và các bài tập thở sâu. Đi dạo giữa thiên nhiên giúp tôi thanh lọc tâm trí, tạo cảm giác bình yên trong tâm hồn. Ngoài ra, tôi thấy nghe nhạc êm dịu hoặc tham gia vào các hoạt động sáng tạo như vẽ tranh có tác dụng trị liệu.",5,Stress,0.9998982,
Cảm ơn. Tôi đánh giá cao từ các bạn. Tôi nghĩ tôi đã bộc lộ hầu hết những gì đè nặng lên mình. Thật vui khi có ai đó thực sự lắng nghe và hiểu mà không phán xét.,4,Personality disorder,0.99960345,
"Chà, luôn có những căng thẳng trong những buổi họp mặt gia đình. Bố mẹ tôi thường xuyên tranh cãi và lôi kéo mọi người khác vào. Thật khó để không bị cuốn vào tất cả.",4,Personality disorder,0.4845106,
"Tôi đoán tôi cảm thấy buồn bã, tức giận và bối rối. Một phần trong tôi muốn giữ lại những kỷ niệm, nhưng một phần khác lại muốn buông bỏ và bước tiếp. Tôi sợ phải ở một mình và bắt đầu lại.",6,Suicidal,0.8826533,
Her hope is to inspire others who are struggling with addiction. She wants to share her story of recovery and let them know that change is possible.,6,Suicidal,0.6906618,
"They have definitely made a difference. I've noticed that when I take the time to engage in these self-care practices, I feel more centered and in control of my emotions. It's like a ray of light piercing through the darkness, giving me hope and motivation.",0,Anxiety,0.5534289,
"Đúng, tôi nghĩ chủ yếu là khi tôi cảm thấy choáng ngợp trước quá nhiều nhiệm vụ hoặc khi tôi cảm thấy mình không đáp ứng được kỳ vọng của bản thân. Giống như tôi bị mắc kẹt trong cái chu kỳ không bao giờ cảm thấy đủ tốt này.",5,Stress,0.9659057,
"Not really, this is the first time I'm opening up about it. I've been trying to bury these feelings for a while, but they keep resurfacing.",6,Suicidal,0.8540633,
"Tôi muốn được hạnh phúc, nhưng đôi khi tôi cảm thấy sự cô đơn đến choáng ngợp này. Nó như một nỗi đau thường trực trong trái tim tôi.",6,Suicidal,0.7498822,
What countries are members of the European Union??,3,Normal,0.9628585,
"I suppose some of them might have some truth to them, but I'm not sure if they're actually helping me in any way. They just make me feel worse about myself.",6,Suicidal,0.38239864,
Tôi nghĩ cả hai chúng tôi đều bước vào cuộc trò chuyện với rất nhiều sự thất vọng và buồn bã. Thật khó để thể hiện bản thân một cách hiệu quả khi chúng ta cảm thấy quá chán nản.,4,Personality disorder,0.99881566,
"
Tạo một biểu diễn của hình dạng sau. Sử dụng ký tự ASCII.: 

Ngũ giác
",1,Bipolar,0.50004274,
"Hi , I hope you're doing well. I've been feeling a bit worried lately, and I think it's about time I opened up about it. You see, there's this person in my life, let's call him John, and he has been going through a tough time. I've been trying my best to support him, but it's been taking a toll on me.",6,Suicidal,0.9982836,
Tôi đã suy nghĩ về điều đó nhưng vẫn chưa thực hiện bước đó. Tôi cho rằng tôi đã do dự vì tôi lo lắng về việc bị đánh giá nhiều hơn. Nhưng có lẽ đã đến lúc phải thử.,6,Suicidal,0.79202396,
"Tôi hoàn toàn đồng ý. Bắt đầu những âm thanh nhỏ có thể quản lý được và ít khó khăn hơn. Tôi nghĩ tôi sẽ bắt đầu bằng việc ưu tiên tập thể dục hàng ngày, vì nó không chỉ cải thiện sức khỏe thể chất mà còn nâng cao tâm trạng và mức năng lượng của tôi. Tôi từng thích đi dạo buổi tối, vì vậy tôi sẽ cam kết đưa điều đó vào lịch trình của mình.",5,Stress,0.99890745,
"Tôi đang chuyển sang uống rượu. Nó bắt đầu như một cách để xoa dịu nỗi đau, nhưng bây giờ nó đã phát triển thành một nhu cầu thường xuyên, một chiếc nạng mà tôi dựa vào để vượt qua mỗi ngày. Tôi biết đó không phải là cách lành mạnh để đối phó, nhưng tôi cảm thấy đó là cách duy nhất khiến cơn đau có thể chịu đựng được, ngay cả khi chỉ là tạm thời. Tôi muốn thoát khỏi cơn nghiện này, nhưng tôi không biết bắt đầu từ đâu.",2,Depression,0.9979342,
Tôi đoán sẽ không hại gì khi thử. Tôi quá mệt mỏi khi phải sống trong nỗi sợ hãi thường trực.,6,Suicidal,0.9980842,
I hope they'll understand and apologize. Maybe we can work towards a more supportive and understanding dynamic.,5,Stress,0.71593106,
"Hiện tại, tôi nghĩ mình đã chia sẻ đủ rồi. Tôi cảm thấy một tia hy vọng trong mình, biết rằng tôi có thể thực hiện các bước hướng tới một tương lai tốt đẹp hơn. Cảm ơn sự hướng dẫn của bạn. Nó mang nhiều ý nghĩa với tôi.",5,Stress,0.5296248,
"Chúng tôi đã từng đề cập đến vấn đề này, nhưng nỗi sợ phải đối mặt trực tiếp với những khó khăn thường khiến chúng tôi không thực hiện được bước đó. Như thể chúng ta đang mắc kẹt trong vòng xoáy tuyệt vọng này và không tìm được động lực để tìm kiếm sự giúp đỡ.",5,Stress,0.9656646,
Tôi sẵn sàng tìm hiểu sâu hơn về cảm xúc của chính mình và hiểu chúng góp phần gây ra xung đột như thế nào. Việc tự suy ngẫm có thể dẫn đến sự phát triển cá nhân và tôi tin rằng đó là một bước thiết yếu để giải quyết xung đột gia đình.,5,Stress,0.64663744,
Tôi cảm thấy hối hận và choáng ngợp vì sự căng thẳng liên quan đến công việc này. Nó đã gây tổn hại cho tôi và tôi không thể không cảm thấy cô đơn sâu sắc.,5,Stress,0.98765314,
Tôi đang cảm thấy hối tiếc. Gần đây tôi đã có một sở thích mới nhưng kỳ vọng của tôi vẫn chưa được đáp ứng.,4,Personality disorder,0.76869553,
Viết hàm chuyển số thập phân thành số nhị phân.,3,Normal,0.99995184,
"It's been about five years since alcohol became my crutch. I lost a close friend in a tragic accident, and the pain was too overwhelming. I started using alcohol to numb the pain, and before I knew it, I couldn't function without it. It's become my escape from reality, but it's tearing me apart.",2,Depression,0.6841826,
"
Đưa ra định nghĩa của một từ, hãy tạo một từ gợi nhớ giúp bạn ghi nhớ từ đó: 

Sự bền bỉ
",3,Normal,0.99687356,
Không phải lúc này. Tôi đánh giá cao sự hướng dẫn và lời khuyên của bạn. Tôi sẽ cập nhật cho bạn về tiến triển của mọi việc.,5,Stress,0.92743933,
Tôi cảm thấy thật lạc lõng khi không có vợ. Giống như một phần của tôi đã bị mất đi và tôi không biết phải làm thế nào để tiến về phía trước.,2,Depression,0.9895628,
Tôi chắc chắn sẽ cố gắng nói chuyện đó. Tôi chỉ hy vọng lần này họ sẽ sẵn lòng lắng nghe và xem xét nó một cách nghiêm túc.,4,Personality disorder,0.5547383,
Điều đó có ý nghĩa. Tôi chắc chắn sẽ ghi nhớ những gợi ý đó và cố gắng hết sức để duy trì kết nối với mục đích của mình và ưu tiên việc chăm sóc bản thân. Cảm ơn bạn đã hướng dẫn và hỗ trợ của bạn.,5,Stress,0.5075231,
Tôi đánh giá cao sự khuyến khích của bạn. Tôi nghĩ cuối cùng tôi cũng đã đến lúc sẵn sàng thử liệu pháp này. Tôi cảm thấy choáng ngợp nhưng trong thâm tâm tôi biết rằng nó cần thiết cho sức khỏe của tôi. Tôi muốn lấy lại sự tự tin của mình và tìm cách vượt qua nỗi sợ hãi này.,5,Stress,0.7264044,
Cảm ơn. Tôi thường quên đối xử tốt với bản thân khi mọi việc không diễn ra như kế hoạch. Tôi chắc chắn sẽ ghi nhớ điều đó và cố gắng hiểu rõ hơn về hành trình của chính mình.,5,Stress,0.58761,
"Gần đây tôi cảm thấy tự tin về nhiều thứ, nhưng có một lĩnh vực trong cuộc sống mà tôi dường như luôn thiếu sót - đó là việc tôi thường xuyên phải đấu tranh với cảm giác thất bại.",2,Depression,0.99276215,
"Sure. The conflicts mainly revolve around differing opinions and expectations within my family. It feels like we are constantly at odds, and it's hard to find common ground. It's been a source of frustration for everyone involved.",1,Bipolar,0.6602378,
", tôi tưởng tượng rằng một khi tôi thực hiện những thay đổi này, mức độ căng thẳng của tôi sẽ giảm đáng kể. Tôi sẽ cảm thấy kiểm soát được thời gian và sức lực của mình nhiều hơn, cho phép tôi tiếp cận công việc với đầu óc minh mẫn hơn và cảm giác hài lòng hơn. Cuối cùng, tôi hy vọng sẽ tạo ra một môi trường làm việc hợp tác, hỗ trợ và tôn trọng hạnh phúc của mọi người hơn.",5,Stress,0.999949,
Chuyện này đã diễn ra được vài tháng rồi. Chúng tôi đã từng rất vui vẻ bên nhau nhưng giờ chúng tôi thậm chí còn ít nói chuyện. Tôi nhớ cảm giác hạnh phúc mà chúng tôi từng có.,4,Personality disorder,0.9874144,
"Tôi nghĩ đó chính là cách cô ấy thể hiện sự tự tin của mình. Đôi khi, tôi cảm thấy mình không có đủ điều kiện để biến ước mơ của mình thành hiện thực. Nhưng trong thâm tâm, tôi biết mình có khả năng và tôi không muốn để nỗi sợ hãi cản trở mình.",4,Personality disorder,0.99980336,
"Chắc chắn rồi. Có một ngày tôi cảm thấy đặc biệt hoài niệm và chia sẻ niềm khao khát sự tự phát của mình. Thay vì gạt bỏ cảm xúc của tôi, đối tác của tôi đã làm tôi ngạc nhiên bằng một chuyến đi nghỉ cuối tuần ngẫu hứng. Đó là một lời nhắc nhở rằng mặc dù động lực của chúng ta đã thay đổi, nhưng chúng ta vẫn có thể tìm cách trân trọng những phẩm chất mà cá nhân chúng ta mang lại cho mối quan hệ. Sự sẵn lòng của họ để xác nhận cảm xúc của tôi khiến tôi cảm thấy được nhìn thấy và yêu thương.",4,Personality disorder,0.9744847,
"Đúng, tôi có, nhưng sự lo lắng luôn cản trở tôi cam kết trị liệu. Tôi đoán là tôi sợ phải đối mặt trực tiếp với vết thương tâm lý của mình và những cảm xúc chắc chắn sẽ trỗi dậy. Nhưng bây giờ, tôi đã sẵn sàng. Tôi không thể để nỗi sợ hãi thống trị mình nữa. Tôi muốn chữa lành, trưởng thành và có thể thực hiện trọn vẹn ước mơ của mình.",4,Personality disorder,0.99916494,
"Well, since the breakup, I've been hearing things through mutual friends that my ex has been saying about me. It's hurtful and it makes me want to defend myself.",6,Suicidal,0.47880495,
"Cứ như thể nỗ lực của tôi bị coi thường vậy . Tôi làm việc không mệt mỏi, cống hiến hết mình nhưng điều đó thường không được chú ý. Ý tưởng của tôi bị gạt sang một bên, và tôi cảm thấy mình thật tầm thường.",5,Stress,0.88336045,
"Vâng, tôi đã từng có một vài mối quan hệ mà tôi cảm thấy bị từ chối và bỏ rơi. Nó để lại một vết sẹo sâu và giờ tôi cảm thấy khó tin tưởng vào người khác. Tôi liên tục dự đoán điều tồi tệ nhất và nó ảnh hưởng đến khả năng kết nối của tôi với người khác. Tôi không muốn bị tổn thương lần nữa nên tôi tránh xa nỗi đau đó.",4,Personality disorder,0.9111007,
"Tôi đoán tôi luôn là người cho đi, luôn đặt người khác lên trên bản thân mình. Nhưng gần đây, tôi có cảm giác như mình bị coi thường và điều đó thật đau lòng. Tôi cho đi rất nhiều tình yêu nhưng không phải lúc nào tôi cũng nhận lại được.",4,Personality disorder,0.9654746,
Bây giờ tôi đang hoàn toàn bị sốc. Tôi không thể tin được những gì tôi đã trải qua. Đó hoàn toàn là sự lạm dụng trong các mối quan hệ cá nhân của tôi.,1,Bipolar,0.9888237,
Tôi muốn tìm cách giữ cho ký ức của họ tồn tại. Có lẽ tôi có thể bắt đầu một dự án hoặc làm điều gì đó để vinh danh họ. Đó có thể là một cách để tìm thấy chút bình yên giữa nỗi đau buồn.,5,Stress,0.90072095,
"Ôi , thật khó để tưởng tượng một cuộc sống mà không có sự lo lắng thường trực. Tôi tin rằng tôi sẽ cảm thấy tự do và giải phóng. Tôi có thể thực sự thể hiện bản thân mà không sợ hãi, theo đuổi đam mê của mình mà không nghi ngờ sự xứng đáng của mình và hình thành những mối quan hệ chân thành với những người khác. Đó sẽ là một cuộc sống tràn đầy khả năng hơn là những hạn chế.",4,Personality disorder,0.9889576,
"
Xây dựng biệt hiệu duy nhất cho người dùng dựa trên thông tin chi tiết của họ.: 

Tên: Emma Tuổi: 23
",3,Normal,0.976388,
"Tôi hiểu ý bạn rồi. Tôi sẽ cố gắng hết sức để cho họ không gian, mặc dù điều đó là một thử thách đối với tôi. Nhưng nếu họ không bao giờ quay lại thì sao? Điều gì sẽ xảy ra nếu cuộc xung đột này chấm dứt tình bạn của chúng tôi mãi mãi?",4,Personality disorder,0.379594,
"Đây thực sự là lần đầu tiên tôi tìm kiếm liệu pháp. Tôi nhận ra rằng tôi không thể giải quyết việc này một mình được nữa và tôi cần ai đó hướng dẫn tôi vượt qua hành trình này. Tôi rất vui khi tìm thấy bạn, và tôi hy vọng rằng chúng ta có thể cùng nhau tìm ra cách vượt qua cơn trầm cảm này.",2,Depression,0.9985702,
Gần đây tôi cảm thấy thực sự hối hận. Nó giống như một sức nặng khổng lồ đè lên ngực tôi mà tôi dường như không thể rũ bỏ được. Tất cả đều bắt nguồn từ mối quan hệ của tôi với mẹ.,6,Suicidal,0.72486156,
"Well, I've heard so many success stories from people who have found healing through therapy. It gives me hope that I can overcome my addiction and find peace within myself. I believe in the power of therapy, and I'm ready to put in the work.",5,Stress,0.31949472,
"Tôi vẫn chưa đủ can đảm để chia sẻ khía cạnh này của mình với bất kỳ ai. Tôi sợ họ sẽ không hiểu và không chấp nhận tôi. Nhưng bạn nói đúng, việc tìm kiếm những người bạn và những người thân yêu luôn ủng hộ tôi, những người có thể mang lại không gian an toàn để khám phá và thể hiện bản sắc nghệ thuật thực sự của tôi sẽ là điều vô giá. Tôi chỉ cần hướng dẫn cách tiếp cận những cuộc trò chuyện này mà không cảm thấy xấu hổ hay bị phán xét.",4,Personality disorder,0.9793224,
"Tôi đang cố gắng tìm hiểu nhưng không thể xác định được điều gì cụ thể. Nó dường như không biết từ đâu xuất hiện, giống như một đám mây ập xuống tôi.",5,Stress,0.4685817,
"Xin chào , tôi hy vọng bạn có thể giúp tôi. Hiện tại tôi đang rất buồn vì vừa mới chia tay. Điều này thực sự khó khăn với tôi, đặc biệt vì nó xảy ra ngay trước khi bắt đầu năm học mới. Tôi đã hy vọng năm nay sẽ mang đến những khởi đầu mới, nhưng thay vào đó, tôi lại cảm thấy như mình đang mắc kẹt trong mớ cảm xúc hỗn loạn này.",2,Depression,0.9969189,
Hôm nay tôi cảm thấy tự tin. Nhưng tôi không thể không cảm thấy như giấc mơ của mình đang bị cản trở bởi vấn đề sức khỏe. Đó là một trận chiến liên miên và tôi không biết làm cách nào để vượt qua nó.,0,Anxiety,0.99603254,
Tạo danh sách 10 động từ liên quan đến nấu ăn,4,Personality disorder,0.9805218,
"Chà, thực hành chánh niệm đã cho phép tôi trau dồi lòng từ bi với bản thân và giảm bớt sức mạnh mà những ký ức đó nắm giữ trong tôi. Thay vì bị cuốn vào nỗi sợ hãi và lo lắng, tôi đã học cách quan sát những suy nghĩ và cảm xúc đó mà không phán xét, cho phép chúng đi qua tôi thay vì tiêu diệt tôi.",5,Stress,0.904619,
"Tôi vốn rất thích vẽ tranh nhưng đã lâu rồi tôi không làm việc đó. Có lẽ nếu tôi bắt đầu vẽ trở lại, nó có thể giúp tâm trí tôi thoát khỏi rượu.",1,Bipolar,0.51455474,
"Có lẽ chúng ta có thể khám phá những cách để nuôi dưỡng ý thức về mục đích, ngay cả khi đang ở trong vực sâu của chứng trầm cảm. Tìm thấy một tia ý nghĩa nào đó có thể giúp tôi lấy lại chút hy vọng.",2,Depression,0.998767,
Tôi cảm thấy căng thẳng. Gần đây tôi đã phải đối mặt với rất nhiều sự ngược đãi trong cuộc sống.,5,Stress,0.99990284,
"
Hãy phân loại các động vật sau đây thành các nhóm tương ứng.: 

chó, thỏ, vẹt
",3,Normal,0.9984518,
"Hi , I'm feeling confused about my marriage and I don't know what to do. I've been questioning my self-esteem lately and it's impacting my relationship.",6,Suicidal,0.55513513,
"Hi , I hope you're doing well. I wanted to reach out because I've been feeling really nervous about going back to school. It's been a while since I've been in a classroom setting, and I'm not sure how I'll adjust.",3,Normal,0.97743964,
Thật là đau đớn... cảm giác bất an tràn ngập này. Tôi không thể rũ bỏ nó dù có làm gì đi nữa.,0,Anxiety,0.99987626,
"Bạn hoàn toàn đúng. Tôi thường quên thừa nhận và ăn mừng những thành tựu của mình. Điều quan trọng là phải ghi nhận những gì tôi đã đạt được cho đến nay, bất kể lớn hay nhỏ.",5,Stress,0.88944054,
"Tôi chưa bao giờ nghĩ mình sẽ nói điều này, nhưng gần đây tôi cảm thấy sốc và cô lập. Giống như một ngày tôi thức dậy và nhận ra rằng mình không có sở thích hay hoạt động nào mang lại niềm vui cho mình.",4,Personality disorder,0.9596979,
Nghe có vẻ là một ý tưởng hay. Tôi sẽ thử viết nhật ký và xem liệu nó có giúp làm sáng tỏ những lo lắng của tôi hay không. Bạn có gợi ý hoặc kỹ thuật cụ thể nào không?,0,Anxiety,0.8465214,
"Tôi tin rằng có một hệ thống hỗ trợ mạnh mẽ sẽ là một tài sản to lớn. Xung quanh tôi là những người tích cực, quan tâm, những người nâng đỡ và tin tưởng vào tôi sẽ củng cố lòng tự trọng của tôi. Sự khuyến khích và xác nhận của họ sẽ giúp tôi thấy rõ hơn giá trị và khả năng của mình.",1,Bipolar,0.88064533,
"Này , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự bất an và tôi thực sự cần một số lời khuyên. Bạn thấy đấy, tôi vừa trải qua một cuộc chia tay và điều đó thực sự khó khăn. Tôi không thể không chỉ trích bản thân về những gì đã xảy ra trong mối quan hệ. Nó đè nặng lên trái tim tôi và tôi không biết phải tiến về phía trước như thế nào.",6,Suicidal,0.9232438,
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy rất xấu hổ về sự nghiệp của mình. Cảm giác như tôi đang bị mắc kẹt trong một vòng luẩn quẩn của sự thất vọng và thất bại không bao giờ kết thúc.",1,Bipolar,0.9980591,
"Cảm ơn  vì sự hỗ trợ không ngừng nghỉ của bạn. Mục tiêu chính của tôi là tìm kiếm sự trợ giúp chuyên nghiệp và tạo ra một hệ thống hỗ trợ mạnh mẽ. Tôi muốn tìm hiểu các cơ chế đối phó lành mạnh hơn, phát triển thói quen thúc đẩy việc tự chăm sóc bản thân và cuối cùng là khám phá lại niềm đam mê và mục đích thực sự của mình.",1,Bipolar,0.97244734,
"Này , hôm nay tôi cảm thấy mệt. Đó là một tuần bận rộn với công việc và gia đình của tôi.",3,Normal,0.9980585,
Tôi cảm thấy nhẹ nhõm vì mọi việc cuối cùng cũng đâu vào đấy. Đó là một hành trình dài nhưng cuối cùng tôi có thể nói rằng giấc mơ của tôi đã thành hiện thực.,6,Suicidal,0.9983096,
Tôi đoán tôi chưa bao giờ xem xét khả năng đó. Có lẽ việc cho phép bản thân tận hưởng quá trình mà không lo lắng về kết quả có thể giúp tôi giảm bớt lo lắng. Thật khó để từ bỏ những kỳ vọng mà tôi đã đặt vào bản thân mình.,0,Anxiety,0.9983387,
"Cảm ơn. Tôi sẽ bắt đầu tìm kiếm ngay. Hy vọng rằng, với sự hướng dẫn của một chuyên gia, chúng ta có thể tháo gỡ những nút thắt trong mối quan hệ gia đình và bắt đầu xây dựng lại niềm tin đã tan vỡ.",2,Depression,0.41748837,
"Có lẽ tôi có thể bắt đầu bằng việc nghiên cứu các điểm đến du lịch khác nhau và lập kế hoạch, ngay cả khi đó chỉ là chuyến đi trong tương lai. Tôi cũng có thể cố gắng kết hợp các yếu tố của các nền văn hóa khác nhau vào cuộc sống hàng ngày của mình, chẳng hạn như thử các công thức nấu ăn mới hoặc học một ngôn ngữ mới.",4,Personality disorder,0.7579162,
"Chắc chắn rồi. Một trong những mục tiêu của tôi là hoàn thành bản thảo mà tôi tự hào và bắt đầu tìm cách xuất bản. Tôi cũng mong muốn kết nối với các nhà văn đồng nghiệp và tham gia các cộng đồng viết văn nơi tôi có thể học hỏi và phát triển. Và cuối cùng, tôi khao khát được nhìn thấy cuốn sách của mình đến tay độc giả, biết rằng lời nói của tôi đã chạm đến trái tim họ.",6,Suicidal,0.6022383,
"Này , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự căng thẳng, đặc biệt là với tất cả áp lực ở trường.",0,Anxiety,0.99947006,
"Hey , I hope you're doing well. I wanted to talk about something that's been on my mind lately. I've been feeling nervous about him, you know? Like, whenever he's around, I start doubting myself and my self-esteem takes a hit.",3,Normal,0.81802475,
