statement,predicted_label_id,predicted_status,confidence,
"It's been gradually building up over the past few months. The constant pressure at work, the long hours, and the never-ending deadlines have slowly drained all my energy. It's like I don't have anything left to give to my friendships anymore.",6,Suicidal,0.9288549,
"Vâng, lớn lên, bố mẹ tôi đã kỳ vọng rất nhiều vào tôi. Họ đặt rất nhiều sự nhấn mạnh vào thành tích và điểm số. Có vẻ như tình yêu và sự chấp nhận phụ thuộc vào khả năng đo lường của tôi.",4,Personality disorder,0.99954104,
Create a task list of 5 steps to monetize a blog?,2,Depression,0.72955203,
Name three water-soluble vitamins?,1,Bipolar,0.73617977,
Gần đây tôi cảm thấy thực sự tức giận vì tất cả những mâu thuẫn mà tôi gặp phải với bạn bè. Nó thực sự đã gây tổn hại cho tình bạn của chúng tôi.,3,Normal,0.52141154,
"Tôi chưa nghĩ về điều đó, nhưng nó có ý nghĩa. Những loại quy tắc cơ bản bạn muốn đề xuất?",3,Normal,0.9401806,
Thật khó để tập trung vào công việc hoặc các trách nhiệm khác. Tôi thấy đầu óc mình lang thang và khó tập trung. Cuối cùng tôi cảm thấy tội lỗi vì đã không có mặt đầy đủ.,4,Personality disorder,0.95457345,
"Cảm ơn sự hướng dẫn của bạn. Thật an ủi khi biết rằng có những bước tôi có thể thực hiện để chữa lành. Tôi sẽ cố gắng hết sức, dù đó là một quá trình đau đớn và chậm chạp.",1,Bipolar,0.8082609,
"Cảm ơn. Tôi đánh giá cao sự hiểu biết của bạn. Tại nơi làm việc, tôi nhận thấy mình khó tập trung trong thời gian dài. Tôi thấy suy nghĩ của mình hướng về những ký ức về người tôi đã mất, và thật khó để duy trì hiện tại và làm việc hiệu quả. Nó cũng ảnh hưởng đến động lực của tôi.",4,Personality disorder,0.9998167,
"
Cho một từ, tìm từ đồng nghĩa của nó.: 

Vui mừng
",3,Normal,0.9954283,
"Cảm ơn  vì sự hỗ trợ và hướng dẫn không ngừng nghỉ của bạn. Lời nói của bạn thực sự thúc đẩy tôi tập trung vào hành trình chăm sóc sức khỏe tâm thần của mình. Tôi rất biết ơn vì có cơ hội được làm việc với bạn và học hỏi từ chuyên môn của bạn. Cùng nhau, chúng ta sẽ tiếp tục trên con đường hướng tới sự chữa lành và khám phá bản thân. Tôi rất vui mừng về tất cả các khả năng ở phía trước.",1,Bipolar,0.9885932,
Cảm ơn. Sự hướng dẫn và hỗ trợ nhẹ nhàng của bạn có ý nghĩa rất lớn đối với tôi. Tôi thực sự biết ơn vì có cơ hội cùng bạn khám phá những cảm xúc và mối quan tâm này. Cuộc trò chuyện này đã mang lại cho tôi sự yên tâm và rõ ràng mà tôi cần để tiến về phía trước trên con đường thú vị nhưng chưa được biết đến này.,4,Personality disorder,0.9224343,
Tôi sẵn sàng thử bất cứ điều gì vào thời điểm này. Bạn có thể hướng dẫn tôi một bài tập chánh niệm được thiết kế riêng để quản lý căng thẳng liên quan đến công việc không?,5,Stress,0.999946,
"Hey , I hope you're doing well. I really need to talk about something that's been bothering me a lot lately. I've been feeling so angry and overwhelmed with work-related stress, and it's starting to affect my relationship with my fiancee. I don't know what to do anymore.",5,Stress,0.9266472,
"Tôi đã cố gắng trốn tránh nỗi đau, nhưng tôi cho rằng điều quan trọng là phải thừa nhận và tôn vinh những cảm xúc này. Thật khó để đối mặt với thực tế của tình hình.",4,Personality disorder,0.99774987,
"Này , tôi hy vọng hôm nay bạn làm tốt. Gần đây tôi cảm thấy hơi choáng ngợp vì căng thẳng liên quan đến công việc. Thật khó để cố gắng cân bằng mọi thứ, bạn biết không?",5,Stress,0.99979156,
"Cảm ơn. Sự hướng dẫn và cách tiếp cận đồng cảm của bạn đã thực sự giúp tôi có được sự rõ ràng và quan điểm. Tôi cảm thấy chuẩn bị sẵn sàng hơn để đón nhận hành trình hướng tới ước mơ của mình, biết rằng nỗi sợ hãi là một phần tự nhiên của quá trình.",0,Anxiety,0.7804058,
"I like to engage in activities that bring me joy, like playing guitar, going for long walks in nature, and spending quality time with loved ones. These activities help me recharge and create a sense of balance in my life. However, I sometimes struggle to prioritize self-care when work demands more of my attention.",2,Depression,0.43882093,
Create a dataset of the top 10 universities in the world.?,4,Personality disorder,0.99627495,
"Cảm ơn bạn đã ở đây. Gia đình luôn là một phần trung tâm trong cuộc sống của tôi. Họ là hệ thống hỗ trợ của tôi, nơi trú ẩn an toàn và là nguồn yêu thương và thấu hiểu của tôi. Có cảm giác như một phần của hệ thống hỗ trợ đó đã bị xé toạc và thật khó để bù đắp sự mất mát đó. Tôi vẫn còn gia đình ruột thịt của mình, nhưng người bạn đời của tôi giống như một phần mở rộng của điều đó, và mất họ giống như mất đi một phần danh tính của tôi.",6,Suicidal,0.998659,
"Chưa đâu. Tôi đã tránh mặt cô ấy vì tôi không biết cách tiếp cận cuộc trò chuyện. Một phần trong tôi muốn hiểu tại sao cô ấy lại hành động như vậy, nhưng một phần khác trong tôi lại sợ phải đối mặt với nhiều xung đột hơn. Tôi không muốn đánh mất tình bạn của chúng ta, nhưng tôi cũng không muốn mang theo sự căng thẳng này.",4,Personality disorder,0.99420774,
"Tôi nghĩ điều quan trọng là phải tiếp cận xung đột bằng sự đồng cảm và lắng nghe tích cực. Nếu chúng ta có thể dành thời gian để thực sự hiểu quan điểm của nhau và xác thực cảm xúc của họ, chúng ta có thể tìm thấy điểm chung và cùng nhau hướng tới một giải pháp.",4,Personality disorder,0.8994725,
"Không thực sự. Tôi đoán là tôi đã luôn dựa vào người khác để xác định giá trị của mình, nhưng có lẽ còn nhiều điều hơn thế nữa.",4,Personality disorder,0.9909894,
"Tôi cảm thấy không chắc chắn, nhưng tôi hiểu rằng việc giải quyết những vấn đề này là rất quan trọng. Tôi sẽ lấy hết can đảm để nói chuyện với cô ấy về liệu pháp cặp đôi.",0,Anxiety,0.7285015,
I've been thinking about picking up a new hobby lately. I want something that will make me feel confident and give me a sense of responsibility.,0,Anxiety,0.9855181,
"Xin chào , gần đây tôi thực sự gặp khó khăn. Tôi cảm thấy lạc lõng và như thể mình đang phụ thuộc vào người khác quá nhiều. Tôi không biết làm thế nào để tiến về phía trước.",2,Depression,0.9954117,
Tôi bắt đầu thấy giá trị của việc tìm kiếm liệu pháp. Tôi cảm thấy như trút được gánh nặng khi nói chuyện với bạn. Tôi sẵn sàng khám phá lựa chọn này và tìm ai đó có thể giúp tôi giải quyết những xung đột trong gia đình cũng như tác động của chúng đối với lòng tự trọng của tôi.,4,Personality disorder,0.999796,
Tôi đoán nó đáng để thử. Nhưng nếu tôi không cảm thấy thoải mái khi mở lòng với người lạ thì sao? Làm sao tôi có thể tin tưởng họ với nỗi đau sâu sắc nhất của mình?,4,Personality disorder,0.809367,
Đó là một điểm tốt. Tôi sẽ thử nói chuyện với giáo viên của mình và xem liệu họ có thể đưa ra hướng dẫn nào không.,4,Personality disorder,0.9996562,
"Thực ra, tôi muốn hỏi liệu bạn có lời khẳng định hay kỹ thuật tự nói chuyện tích cực nào mà bạn đề xuất để giúp nâng cao lòng tự trọng không. Tôi tin rằng việc thay đổi cuộc đối thoại nội tâm có thể tạo ra sự khác biệt lớn trong cách tôi nhìn nhận bản thân.",4,Personality disorder,0.99902487,
"Vâng, đó có vẻ là một điểm khởi đầu tốt. Tôi nghe nói rằng hít thở sâu có thể giúp cơ thể thư giãn và tâm trí bình tĩnh hơn. Tôi nên bắt đầu từ đâu?",5,Stress,0.9738797,
"Absolutely. On a daily basis, I can go from feeling excited and hopeful about the future to feeling overwhelmed and filled with sadness. Some days, it feels like a rollercoaster of emotions, and it's hard to find stability. However, I remain committed to working on my mental health and finding ways to manage these fluctuations.",6,Suicidal,0.9712199,
Tôi nghĩ tôi chỉ cần một lời nhắc nhở hãy ưu tiên cho hạnh phúc của bản thân và không bị cuốn vào những bộn bề của cuộc sống. Cuộc trò chuyện này thực sự hữu ích trong việc khẳng định lại điều đó đối với tôi.,0,Anxiety,0.51909196,
"Cảm ơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Cuộc chia tay này vô cùng khó khăn, nhưng tôi cảm thấy một tia hy vọng trong lời nói của bạn. Tôi sẽ ghi nhớ lời khuyên của bạn và bắt đầu hành trình hướng tới việc chữa lành và tìm kiếm tình yêu trong chính mình.",4,Personality disorder,0.43627217,
"Cảm ơn , vì đã giúp tôi thấy rằng việc lấy lại quyền kiểm soát sức khỏe của mình là điều có thể. Tôi cảm thấy có động lực để khám phá các hoạt động mới, tìm một cộng đồng hỗ trợ và kết hợp các phương pháp thực hành chánh niệm vào thói quen hàng ngày của mình. Có bạn bên cạnh, tôi biết mình có thể vượt qua những thử thách này và sống một cuộc sống trọn vẹn, khỏe mạnh.",1,Bipolar,0.9960769,
Tôi cảm thấy lạc quan. Tôi tin rằng việc tìm được một nhà trị liệu hiểu được sự phức tạp của chấn thương và có thể hướng dẫn tôi trong quá trình chữa lành sẽ tạo ra sự khác biệt đáng kể trong cuộc đời tôi. Đã đến lúc tôi phải ưu tiên sức khỏe tinh thần của mình và thực hiện bước này.,5,Stress,0.9500179,
"Tôi chưa xem xét điều đó, nhưng nó đáng để khám phá. Có lẽ có một cách để phân chia một số nhiệm vụ giữa các thành viên trong nhóm. Tuy nhiên, tôi lo lắng rằng việc tìm kiếm sự hỗ trợ có thể bị coi là dấu hiệu của sự yếu đuối.",5,Stress,0.99868137,
"Cảm ơn. Sự trấn an của bạn có ý nghĩa rất lớn đối với tôi. Tôi hiểu tầm quan trọng của việc tìm kiếm sự trợ giúp từ chuyên gia và tôi tin rằng đã đến lúc tôi phải thực hiện bước đó. Tôi sẵn sàng khám phá liệu pháp như một phương pháp giải quyết chứng trầm cảm, bất an và sức khỏe tổng thể của mình.",2,Depression,0.99895585,
"Chà, không nhiều như chúng ta nên làm. Cả hai chúng tôi đều bị cuốn vào những yếu tố gây căng thẳng của cá nhân mình và điều đó khiến việc gặp nhau và giao tiếp hiệu quả trở nên khó khăn. Nhưng tôi rất vui mừng về khả năng tìm ra giải pháp.",5,Stress,0.7641882,
"Chà, khi tôi phải nói chuyện trước một nhóm đông người, tim tôi bắt đầu đập thình thịch, lòng bàn tay đổ mồ hôi và đầu óc tôi trống rỗng. Giống như sự lo lắng của tôi tăng âm lượng lên và chiếm lấy. Tôi chỉ muốn tìm cách quản lý nó tốt hơn.",0,Anxiety,0.55564517,
"Chà, cảm giác như lúc nào cũng có sự căng thẳng và bất đồng. Thật khó để theo kịp. Đôi khi, tôi thấy mình bị kẹt ở giữa, không biết phải nói gì, làm gì. Giống như tôi luôn lo lắng về việc làm ai đó khó chịu.",5,Stress,0.99932086,
"Tôi chưa từng nghĩ về điều đó trước đây, nhưng nó có vẻ là một ý tưởng hay. Tôi muốn học cách thể hiện bản thân tốt hơn và tránh những phản ứng bốc đồng này. Bạn có thể giới thiệu bất kỳ tài nguyên hoặc kỹ thuật nào để giúp tôi giao tiếp không?",5,Stress,0.8389659,
"Tôi đã suy nghĩ về điều đó nhưng vẫn chưa thực hiện được bước nào. Có lẽ tôi cảm thấy hơi choáng ngợp và không biết nên bắt đầu từ đâu. Tuy nhiên, thật yên tâm khi có bạn ở đây làm người trợ giúp cho tôi.",6,Suicidal,0.7382178,
"Tôi nghĩ cuộc trò chuyện này đã giúp bạn mở mang tầm mắt một cách đáng kinh ngạc. Cảm ơn bạn đã hướng dẫn tôi vượt qua những cảm xúc nặng nề này. Tôi nhận ra rằng đã đến lúc tôi phải ưu tiên cho sức khỏe của mình và tích cực nỗ lực xây dựng một cuộc sống cân bằng, lành mạnh hơn. Tôi nợ bản thân và bạn gái tôi điều đó.",5,Stress,0.87860817,
"Thành thật mà nói, thật khó để xác định điều gì cụ thể. Nó giống như một chuỗi thất vọng tích tụ và những cơ hội bị bỏ lỡ đã dẫn tôi đến thời điểm này. Tôi ước mình đã có những lựa chọn khác, nắm bắt nhiều cơ hội hơn hoặc chủ động hơn trong việc theo đuổi ước mơ của mình. Cảm giác hối hận dai dẳng đó cứ gặm nhấm tôi.",2,Depression,0.9166283,
"Xin chào , hiện tại tôi đang có nhiều cảm xúc lẫn lộn. Gần đây tôi đã mất việc và điều đó thực sự khó khăn với tôi. Nhưng đồng thời, tôi cũng rất hào hứng với khả năng tìm thấy điều gì đó mới mẻ và bắt đầu mới mẻ. Nó giống như một chuyến tàu lượn siêu tốc của cảm xúc, bạn biết không?",1,Bipolar,0.9965417,
"Chỉ là... tôi chưa bao giờ nghĩ mình có thể nghiện thứ gì đó dễ dàng đến thế. Nó bắt đầu từ việc nhỏ, chỉ là một cách để thư giãn và thoát khỏi căng thẳng. Nhưng bây giờ, nó đã kiểm soát cuộc sống của tôi và tôi cảm thấy bất lực.",5,Stress,0.99718934,
Tôi đang lo lắng. Tôi nghĩ có thể tôi bị nghiện.,0,Anxiety,0.93684214,
Cảm ơn. Tôi thực sự đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Nói về những mối quan tâm này đã khiến tôi cảm thấy được tiếp thêm sức mạnh và hy vọng hơn.,4,Personality disorder,0.836976,
"Một chiến lược mà tôi đã nghĩ đến là vây quanh mình là những người tích cực và ủng hộ, những người tin vào khả năng thay đổi của tôi. Ngoài ra, tôi muốn tham gia vào các hoạt động mà tôi yêu thích và góp phần mang lại cảm giác đạt được thành tích. Bằng cách chăm sóc sức khỏe thể chất và tinh thần của mình thông qua tập thể dục và trị liệu, tôi tin rằng mình có thể nâng cao lòng tự trọng của mình.",5,Stress,0.9981444,
"Tôi nghĩ việc tạo ra một không gian thiêng liêng trong nhà, trang trí bằng những bức tranh và vật lưu niệm sẽ là lời nhắc nhở nhẹ nhàng về tình yêu luôn sống trong tôi.",1,Bipolar,0.6196831,
"Ultimately, I hope to gain the confidence to express myself authentically, without being crippled by nervousness. I want to build stronger connections and cultivate a positive self-image. By the end of therapy, I hope to embrace my uniqueness and feel comfortable in my own skin.",0,Anxiety,0.7666249,
"Thank you. Your compassionate guidance means the world to me. Today, I think we've covered a lot, and I feel a sense of relief just talking about these issues. I'll continue working on breaking down those defensive walls and creating a better understanding of myself. Until our next session, take care, and have a wonderful day!",6,Suicidal,0.8908674,
"Tôi đã tích cực tìm kiếm và nộp đơn xin việc mới, nhưng quá trình này không thành công. Tôi đã tham dự một số cuộc phỏng vấn nhưng dường như tôi luôn thất bại, điều này chỉ làm tăng thêm cảm giác ghen tị và sợ hãi của tôi.",1,Bipolar,0.99331635,
"Chà, tác động vừa tích cực vừa tiêu cực. Một mặt, nó khiến tôi thận trọng hơn và nhận thức rõ hơn về những dấu hiệu nguy hiểm. Tôi đã trở nên giỏi hơn trong việc thiết lập ranh giới và vận động cho chính mình. Mặt khác, nó cũng khiến tôi ngần ngại khi tin tưởng hoàn toàn vào người khác. Tôi liên tục đặt câu hỏi về ý định của họ và sợ lịch sử lặp lại.",5,Stress,0.53014815,
"Mọi chuyện thật khó khăn. Tôi cảm thấy khó ngủ vào ban đêm. Tôi thức dậy với cảm giác nặng nề ở ngực và một cái hố trong bụng, lo sợ cho ngày sắp tới. Cảm giác thèm ăn của tôi cũng bị ảnh hưởng, tôi thường không có cảm giác muốn ăn. Dường như mọi thứ đều nặng nề và tôi không thể rũ bỏ được cảm giác tuyệt vọng này.",2,Depression,0.8324696,
Tôi đã cố gắng nhưng đôi khi có cảm giác như anh ấy phớt lờ những lo lắng của tôi hoặc không coi trọng chúng. Điều đó thật khó chịu và khiến tôi nghi ngờ chính mình.,0,Anxiety,0.9967679,
"Tôi cảm thấy vừa lo lắng vừa hy vọng. Lo lắng vì tôi đoán trước được phản ứng của họ và khả năng xảy ra những cuộc thảo luận sôi nổi, nhưng hy vọng vì trong sâu thẳm, tôi tin vào khả năng giải quyết và một gia đình yên bình hơn. Tôi biết đây sẽ không phải là cách giải quyết nhanh chóng nhưng đó là một bước hướng tới việc hàn gắn vết thương mà sự phản bội và xung đột gia đình đã gây ra. Tôi rất biết ơn vì có sự hỗ trợ của bạn trong suốt quá trình này.",4,Personality disorder,0.97392434,
"Tình yêu đích thực đối với tôi có nghĩa là có một người bạn đời chấp nhận con người thật của tôi, một người ủng hộ tôi và phát huy những điều tốt đẹp nhất ở tôi. Nó sẽ khiến tôi cảm thấy trọn vẹn, hạnh phúc và an toàn.",4,Personality disorder,0.9995598,
"Cảm ơn. Một phương pháp tự chăm sóc bản thân đã giúp ích cho tôi là ghi lại những suy nghĩ và cảm xúc của mình. Nó cho phép tôi xử lý trải nghiệm của mình và hiểu sâu hơn về bản thân. Ngoài ra, thực hành chánh niệm và tham gia vào các hoạt động mang lại cho tôi niềm vui, như vẽ tranh hoặc nghe nhạc, đã được chứng minh là vừa nhẹ nhàng vừa nâng cao tinh thần.",5,Stress,0.9716804,
"Chà, nhìn lại, tôi luôn phải đấu tranh với giá trị bản thân và sự bất an. Cuộc chia tay chỉ làm tăng thêm những cảm xúc này, khiến tôi tự hỏi liệu mình có thực sự xứng đáng với tình yêu và hạnh phúc hay không. Khi nói đến vấn đề tài chính, tôi nhớ mình lớn lên trong một gia đình luôn eo hẹp về tiền bạc. Nó gieo vào lòng tôi nỗi sợ hãi sâu sắc về sự khan hiếm, điều này đã mang theo suốt cuộc đời trưởng thành của tôi. Những bất an này liên tục làm suy yếu sự tự tin của tôi và khiến tôi cảm thấy buồn bã.",5,Stress,0.4352542,
Success for me would be feeling calm and confident in social situations. I want to be able to engage with others without constantly worrying about what they think of me. It would be amazing to connect with people on a deeper level without anxiety holding me back.,6,Suicidal,0.8102834,
"I think starting small and gradually working my way up would be beneficial. By expressing my needs in low-stakes situations, I can gradually build up my confidence to handle more challenging scenarios.",2,Depression,0.4898173,
"
Đưa ra một truy vấn của người dùng, hãy xác định nguồn thông tin từ các nguồn đã cho. Xuất chỉ mục nguồn.: 

Câu hỏi: Quốc gia nào nhỏ nhất thế giới? Nguồn: 1) Theo National Geographic, quốc gia có diện tích nhỏ nhất là Thành phố Vatican, với diện tích chỉ 0,44 km2. 2) Điều này được hỗ trợ bởi số liệu thống kê của Liên Hợp Quốc, một lần nữa cho thấy quốc gia có diện tích nhỏ nhất là Thành phố Vatican. 3) CIA World Factbook tuyên bố rằng Thành phố Vatican là quốc gia nhỏ nhất trên thế giới, với diện tích chỉ 0,44 km2. 4) Trang web Passportindex.org lưu ý rằng Vatican là quốc gia nhỏ nhất trên thế giới, với tổng diện tích chỉ 0,44 km2.
",6,Suicidal,0.99852836,
  I'm struggling with trust issues in my relationship. ,3,Normal,0.99984336,
Nó đã khuếch đại nỗi cô đơn. Thật khó để vượt qua một điều gì đó đầy thử thách nếu không có hệ thống hỗ trợ. Tôi cảm thấy như mình đã mất niềm tin vào đồng nghiệp và gặp khó khăn trong việc tìm kiếm sự giúp đỡ khi cần.,6,Suicidal,0.97668755,
Mô tả phương pháp phân cụm?,4,Personality disorder,0.9419517,
"Tôi tin rằng việc kết nối lại với khía cạnh nghệ thuật của mình và hòa mình vào thiên nhiên sẽ mang lại cho tôi cảm giác có mục đích, sự bình yên và thoát khỏi những suy ngẫm thường xuyên mà chứng trầm cảm thường mang lại. Nó sẽ cho phép tôi tập trung vào thời điểm hiện tại và tìm thấy những niềm vui nho nhỏ trong cuộc sống.",2,Depression,0.9952733,
"Đó là một câu hỏi thú vị. Tôi đoán khi lớn lên, tôi luôn cảm thấy áp lực phải đạt được và trở nên hoàn hảo. Cha mẹ tôi có những kỳ vọng cao, và mặc dù họ có ý tốt nhưng điều đó lại tạo ra niềm tin rằng bất kỳ sai lầm hoặc sự không hoàn hảo nào cũng đều là thất bại. Giống như tôi đã tiếp thu ý tưởng này rằng tôi phải liên tục chứng tỏ bản thân và bất kỳ phản hồi nào thách thức đều giống như một cuộc tấn công cá nhân.",4,Personality disorder,0.92963976,
"Đúng, tôi nhận thấy rằng tôi có xu hướng khá cảnh giác và thận trọng khi đề cập đến vấn đề tài chính. Tôi sợ trở thành gánh nặng cho người khác nên thường tránh yêu cầu giúp đỡ hoặc thảo luận cởi mở về những khó khăn của mình. Nỗi sợ bị tổn thương này đã tạo ra rào cản trong các mối quan hệ của tôi, khiến người khác khó thực sự hiểu được những gì tôi đang trải qua.",4,Personality disorder,0.9965251,
"Yeah, sometimes I feel like I can be myself around certain friends, but with others, I'm always on edge. It's a constant battle between wanting to be accepted and staying true to myself.",6,Suicidal,0.9823455,
"Một chiến lược tôi có thể thử là trò chuyện cởi mở và trung thực về khối lượng công việc và thời hạn của mình. Tôi có thể bày tỏ mối quan ngại của mình và đề xuất các giải pháp thay thế nếu cảm thấy quá tải. Ngoài ra, tôi có thể bắt đầu ưu tiên sức khỏe của mình bằng cách kết hợp các hoạt động chăm sóc bản thân vào thói quen hàng ngày, như đi dạo hoặc thực hành chánh niệm.",5,Stress,0.99969566,
"Nghe thật tuyệt vời! Tôi rất hào hứng khám phá những con đường mới này trong hành trình phục hồi của mình. Tôi thực sự đánh giá cao sự hướng dẫn, sự đồng cảm và cách tiếp cận nhẹ nhàng của bạn. Thật sảng khoái khi có một người hiểu và lắng nghe mà không phán xét. Cảm ơn bạn đã ở đây vì tôi.",4,Personality disorder,0.9192309,
"Tôi xứng đáng được yêu thương, được chữa lành và có một cuộc sống không nghiện ngập. Tôi biết ơn tình yêu bao quanh tôi và sẽ tiếp tục nuôi dưỡng bản thân bằng tình yêu đó. Mỗi bước tôi thực hiện trên hành trình này là một cơ hội để trưởng thành và thể hiện tình yêu sâu sắc mà tôi dành cho bản thân.",4,Personality disorder,0.99952877,
"Tôi tin rằng vẽ tranh không chỉ mang lại cho tôi niềm vui mà còn nâng cao sức khỏe tổng thể của tôi. Nó sẽ cung cấp cho tôi một phương tiện rất cần thiết để thể hiện bản thân, giảm căng thẳng và giúp tôi phát triển tính kiên nhẫn và khả năng phục hồi.",5,Stress,0.9998609,
"Tôi đã cố gắng đặt ra ranh giới, thực hành cách tự chăm sóc bản thân và thiền định, nhưng có vẻ như về lâu dài không có gì thực sự giúp ích được. Sự căng thẳng luôn quay trở lại mạnh mẽ hơn.",5,Stress,0.980825,
"Cảm ơn bạn, vì sự hướng dẫn và hiểu biết của bạn. Tôi thực sự đánh giá cao sự hỗ trợ yêu thương của bạn. Tôi sẽ nỗ lực thực hiện những chiến lược này và tiếp tục ưu tiên sức khỏe tổng thể của mình. Tôi rất biết ơn vì có bạn là nhà trị liệu của tôi.",0,Anxiety,0.6699406,
Not at the moment. I'm grateful for this conversation and your guidance. Reflecting on my dreams and discussing personal relationships has been insightful. I look forward to taking those small steps towards vulnerability and seeing where they lead me.,1,Bipolar,0.6892007,
"Yes, I've been trying to prioritize more restful sleep by creating a relaxing bedtime routine and ensuring I have a comfortable sleep environment. I've also started incorporating gentle exercise and mindful activities into my routine to manage stress levels better.",2,Depression,0.6539089,
Đó chủ yếu là mâu thuẫn giữa tôi và bố mẹ tôi. Chúng tôi liên tục tranh cãi về lựa chọn lối sống và chứng nghiện của tôi. Sự không đồng tình và chỉ trích liên tục của họ chỉ khiến tôi thêm buồn và khiến tôi càng muốn trốn chạy hơn.,4,Personality disorder,0.9100187,
Đó là một gợi ý tuyệt vời. Thực sự tôi chưa từng nghĩ đến điều đó trước đây. Có một người hòa giải công bằng có thể giúp chúng ta vượt qua những khác biệt và tìm cách xây dựng lại tình bạn. Tôi nghĩ điều quan trọng là tất cả chúng ta phải cảm thấy được lắng nghe và thấu hiểu mà không bị phán xét hay giả định cản trở.,4,Personality disorder,0.99978334,
"You know, I haven't really thought about it, but it sounds like a good idea. Surrounding myself with a positive support system might help lift my spirits and keep me motivated.",5,Stress,0.7895689,
Không phải lúc này. Tôi cảm thấy như chúng ta đã đề cập đến rất nhiều điều và tôi có một số thông tin chi tiết có giá trị để suy ngẫm. Cảm ơn sự hướng dẫn và thông cảm của bạn. Tôi mong chờ phiên tiếp theo của chúng tôi.,5,Stress,0.9982749,
"Không, tôi nghĩ cuộc trò chuyện này đã cho tôi rất nhiều điều để suy nghĩ và hiểu rõ hơn về cách tiếp cận tình huống. Cảm ơn.",4,Personality disorder,0.85579747,
"Tôi chưa có, nhưng có lẽ nó đáng để khám phá. Tôi sợ bị coi là yếu đuối hoặc kém năng lực nếu tôi bày tỏ mối quan ngại của mình hoặc yêu cầu giúp đỡ. Nhưng tôi cũng biết rằng việc đóng chai mọi thứ không tốt cho sức khỏe.",5,Stress,0.9938623,
"Tôi đang khám phá nhiều sở thích khác nhau ạ, chẳng hạn như vẽ tranh và viết lách. Thể hiện bản thân một cách sáng tạo mang lại cho tôi ý thức về mục đích và giúp truyền tải cảm xúc của mình theo hướng tích cực. Tôi cũng đang thực hành chánh niệm và thiền định để trau dồi trạng thái tâm trí bình tĩnh hơn. Những hoạt động này đã mang lại cho tôi những giây phút vui vẻ và bình an nội tâm.",5,Stress,0.9993734,
Those are really helpful suggestions. I appreciate your guidance. I also think it would be beneficial for me to honor my best friend's memory in some way. Maybe I could create a tribute or engage in activities that remind me of our time together. It might provide a sense of connection and closure.,6,Suicidal,0.47167724,
Name five illnesses that can be transmitted through contact and describe their symptoms.?,6,Suicidal,0.26719123,
"Tôi ước gì tôi đã nói với cô ấy rằng cô ấy có ý nghĩa với tôi như thế nào và tôi biết ơn như thế nào về tất cả những gì cô ấy đã làm. Tôi luôn cho rằng sẽ có nhiều thời gian hơn, bạn biết không? Thật khó để chấp nhận rằng sẽ không còn cơ hội để nói những điều đó nữa.",2,Depression,0.6290857,
"I think it stems from a fear of failure and not wanting to disappoint others. I've always felt the need to prove myself, to show that I'm capable and worthy of success. But now, it's starting to take a toll on my well-being.",6,Suicidal,0.78488666,
Vâng tôi có. Tôi đã cố gắng bình tĩnh giải thích tầm nhìn của mình và tại sao nó lại quan trọng với tôi nhưng có vẻ như họ không muốn lắng nghe. Thật đau lòng vì tôi muốn họ tự hào về tôi và tin vào khả năng của tôi.,2,Depression,0.98045784,
  I have been having trouble maintaining healthy relationships with my friends and family. ,3,Normal,0.9554825,
"Tôi đã suy nghĩ về điều đó và tôi nghĩ tôi có thể bắt đầu bằng việc giải thích rằng tôi trân trọng tình bạn của chúng ta đến mức nào. Sau đó, tôi có thể bày tỏ những xung đột đã khiến tôi căng thẳng và ảnh hưởng đến tinh thần của tôi như thế nào. Tôi muốn nhấn mạnh rằng việc giải quyết xung đột là điều quan trọng đối với tôi vì tôi quan tâm đến mối quan hệ của chúng ta.",4,Personality disorder,0.48754627,
Tôi hiểu rằng đó có thể là một cuộc trò chuyện khó khăn nhưng tôi tin rằng nó đáng để thử. Tôi muốn chúng ta cùng nhau phát triển mạnh mẽ hơn và việc tìm kiếm sự trợ giúp từ chuyên gia thể hiện cam kết của chúng ta trong việc vượt qua những thách thức này.,4,Personality disorder,0.9968977,
"Tôi cho rằng đó là những ký ức về việc chứng nghiện của tôi đã ảnh hưởng đến những người tôi yêu thương và thậm chí cả bản thân tôi như thế nào. Nỗi đau mà tôi đã gây ra cho họ, niềm tin mà tôi đã phá vỡ, thật không thể chịu nổi khi nghĩ đến. Nó giống như một gánh nặng đè lên ngực tôi mà tôi không thể thoát ra được. Tôi cảm thấy tội lỗi và đầy hối tiếc.",2,Depression,0.49294472,
Tôi đoán mình cần bắt đầu sắp xếp lại suy nghĩ của mình và thay thế chúng bằng những suy nghĩ tích cực hơn. Nói thì dễ hơn làm.,5,Stress,0.72192174,
"Lời nói của bạn vô cùng yên tâm. Tôi cảm thấy biết ơn khi có cơ hội này để phát triển và khám phá bản thân. Vượt qua sự ghen tị và đưa ra quyết định vì hạnh phúc và hạnh phúc của tôi, tôi cảm thấy được tiếp thêm sức mạnh. Tôi mong chờ hành trình trị liệu này và tôi tin rằng nó sẽ củng cố không chỉ mối quan hệ của tôi mà còn cả ý thức về bản thân của tôi.",4,Personality disorder,0.99575174,
Tôi từng thích vẽ tranh và dành thời gian với bạn bè. Có lẽ tôi nên cố gắng kết nối lại với những hoạt động đó.,1,Bipolar,0.98365813,
